DATAFLOW,FREQ,CLASSE_ETA,IMPORTO,ITTER107,SESSO,TIPO_DATO,TIPO_PENSIONE,TIME_PERIOD,OBS_VALUE
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSNU,WAR,01/01/2013,24590
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,WAR,01/01/2013,6645
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSPER,DISAB1,01/01/2013,3.07
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD37,9,P_RSNU,CIVDAC,01/01/2013,1434
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,ACCALL,01/01/2013,23000
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSPER,COMP,01/01/2013,2.8
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSNU,SURV,01/01/2013,447892
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSPER,WAR,01/01/2013,0.36
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,ALL,01/01/2013,228122
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC17,9,P_RSNU,WAR,01/01/2013,650
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,CIVDIS,01/01/2013,274407
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF63,9,P_RSNU,ALL,01/01/2013,92714
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD37,9,P_RSNU,NOCONT,01/01/2013,1630
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,TOTDIS,01/01/2013,72463
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,SURV,01/01/2013,64010
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSNU,NOCONT,01/01/2013,165382
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,CIVWAC,01/01/2013,68600
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSPER,SURV,01/01/2013,8.24
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF63,9,P_RSNU,ACCALL,01/01/2013,13088
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,CIVDIS,01/01/2013,51448
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD34,9,P_RSNU,NOCONT,01/01/2013,5616
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,CIVDAC,01/01/2013,4328
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC20,9,P_RSNU,SURV,01/01/2013,9998
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,WAR,01/01/2013,9180
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,COMP,01/01/2013,61172
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,CIVDAC,01/01/2013,1441
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSNU,DISAB1,01/01/2013,207746
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC18,9,P_RSNU,WAR,01/01/2013,1656
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,CIVDAC,01/01/2013,5610
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,ACCALL,01/01/2013,52957
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC17,9,P_RSNU,SURV,01/01/2013,19471
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD34,9,P_RSNU,DISAB1,01/01/2013,10143
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF62,9,P_RSNU,WAR,01/01/2013,459
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC17,9,P_RSNU,TOTDIS,01/01/2013,8189
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,OLSEN1,01/01/2013,176807
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,CIVWAC,01/01/2013,7645
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC18,9,P_RSNU,TOTDIS,01/01/2013,17628
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,OLSEN1,01/01/2013,323527
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC18,9,P_RSNU,SURV,01/01/2013,41436
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,NOCONT,01/01/2013,12882
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF63,9,P_RSNU,WAR,01/01/2013,2119
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD37,9,P_RSNU,COMP,01/01/2013,2866
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF63,9,P_RSNU,CIVDIS,01/01/2013,21390
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC18,9,P_RSNU,ALL,01/01/2013,140695
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC20,9,P_RSNU,NOCONT,01/01/2013,891
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,ACCALL,01/01/2013,160437
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,TOTDIS,01/01/2013,33264
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,DISAB1,01/01/2013,33960
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,ACCALL,01/01/2013,5493
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD34,9,P_RSNU,OLSEN1,01/01/2013,172836
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF63,9,P_RSNU,CIVDAC,01/01/2013,3754
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG,9,P_RSNU,OLSEN1,01/01/2013,868612
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSPER,OLSEN1,01/01/2013,20.61
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC20,9,P_RSNU,ALL,01/01/2013,35780
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE2,9,P_RSNU,COMP,01/01/2013,25118
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,SURV,01/01/2013,124409
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC18,9,P_RSNU,ACCALL,01/01/2013,12509
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,ALL,01/01/2013,453607
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC20,9,P_RSNU,OLSEN1,01/01/2013,26082
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD37,9,P_RSNU,DISAB1,01/01/2013,5850
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,CIVDAC,01/01/2013,45370
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,ALL,01/01/2013,1197528
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,WAR,01/01/2013,2569
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,SURV,01/01/2013,20378
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,CIVWAC,01/01/2013,11028
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,WAR,01/01/2013,6530
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,CIVWAC,01/01/2013,2319
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,NOCONT,01/01/2013,0.92
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,OLSEN1,01/01/2013,48462
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,COMP,01/01/2013,6878
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,NOCONT,01/01/2013,16748
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,DISAB1,01/01/2013,17625
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSPER,COMP,01/01/2013,2.54
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,SURV,01/01/2013,63405
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,CIVDIS,01/01/2013,37708
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,COMP,01/01/2013,4594
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,TOTDIS,01/01/2013,19725
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,DISAB1,01/01/2013,22774
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,TOTDIS,01/01/2013,67667
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,ALL,01/01/2013,234690
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,SURV,01/01/2013,11486
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVWAC,01/01/2013,1275
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,CIVDIS,01/01/2013,17872
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,DISAB1,01/01/2013,28150
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,WAR,01/01/2013,3034
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,ALL,01/01/2013,182906
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE18,9,P_RSNU,TOTDIS,01/01/2013,12542
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,OLSEN1,01/01/2013,24894
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,OLSEN1,01/01/2013,82680
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,CIVWAC,01/01/2013,1014
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,DISAB1,01/01/2013,30531
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,CIVDAC,01/01/2013,4652
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,SURV,01/01/2013,9998
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,TOTDIS,01/01/2013,45531
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSPER,DISAB1,01/01/2013,3.24
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,OLSEN1,01/01/2013,104584
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,COMP,01/01/2013,8079
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,ACCALL,01/01/2013,11208
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,NOCONT,01/01/2013,9117
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,COMP,01/01/2013,9321
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,NOCONT,01/01/2013,891
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,ACCALL,01/01/2013,9995
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,SURV,01/01/2013,145867
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,OLSEN1,01/01/2013,137863
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,DISAB1,01/01/2013,6822
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,TOTDIS,01/01/2013,4156
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,SURV,01/01/2013,31076
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC15,9,P_RSNU,TOTDIS,01/01/2013,11724
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,OLSEN1,01/01/2013,56680
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSPER,COMP,01/01/2013,1.97
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,TOTDIS,01/01/2013,19715
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,WAR,01/01/2013,1904
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,ACCALL,01/01/2013,23802
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,CIVWAC,01/01/2013,11015
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,COMP,01/01/2013,4109
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,DISAB1,01/01/2013,3913
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,DISAB1,01/01/2013,2.11
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,CIVWAC,01/01/2013,17292
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,ALL,01/01/2013,173845
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,ALL,01/01/2013,80759
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,CIVDAC,01/01/2013,12354
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,COMP,01/01/2013,1.61
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,WAR,01/01/2013,5176
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,CIVWAC,01/01/2013,7998
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,ACCALL,01/01/2013,8326
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,OLSEN1,01/01/2013,164768
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,CIVDIS,01/01/2013,47574
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSPER,CIVDIS,01/01/2013,3.23
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSPER,ALL,01/01/2013,32.07
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,SURV,01/01/2013,27711
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,CIVDIS,01/01/2013,69738
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,TOTDIS,01/01/2013,9328
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVDAC,01/01/2013,1094
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,ALL,01/01/2013,288546
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,OLSEN1,01/01/2013,70002
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,WAR,01/01/2013,780
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,ALL,01/01/2013,29.87
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,NOCONT,01/01/2013,1475
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,SURV,01/01/2013,53546
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE18,9,P_RSNU,WAR,01/01/2013,1714
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,CIVDIS,01/01/2013,13579
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,OLSEN1,01/01/2013,26082
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,ACCALL,01/01/2013,40092
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSPER,CIVDIS,01/01/2013,4.25
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,COMP,01/01/2013,15572
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC15,9,P_RSNU,WAR,01/01/2013,790
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVDIS,01/01/2013,10695
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,CIVDAC,01/01/2013,7366
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,CIVDAC,01/01/2013,2840
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,TOTDIS,01/01/2013,37869
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,CIVDIS,01/01/2013,3.7
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,NOCONT,01/01/2013,4261
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,COMP,01/01/2013,8185
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,WAR,01/01/2013,8007
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,CIVWAC,01/01/2013,2143
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,COMP,01/01/2013,9472
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE18,9,P_RSNU,SURV,01/01/2013,27398
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,NOCONT,01/01/2013,2164
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,CIVDAC,01/01/2013,2188
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,SURV,01/01/2013,46784
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVDIS,01/01/2013,19725
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,TOTDIS,01/01/2013,32028
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC15,9,P_RSNU,OLSEN1,01/01/2013,84709
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,SURV,01/01/2013,8.49
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE18,9,P_RSNU,OLSEN1,01/01/2013,78833
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,NOCONT,01/01/2013,3516
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,NOCONT,01/01/2013,11349
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,WAR,01/01/2013,1290
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSPER,DISAB1,01/01/2013,2.58
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,OLSEN1,01/01/2013,146575
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSPER,WAR,01/01/2013,0.45
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,DISAB1,01/01/2013,10925
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,WAR,01/01/2013,3068
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSPER,NOCONT,01/01/2013,0.69
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,CIVDIS,01/01/2013,33264
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSPER,ALL,01/01/2013,27.82
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,DISAB1,01/01/2013,10374
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,COMP,01/01/2013,3262
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,DISAB1,01/01/2013,41036
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,WAR,01/01/2013,1062
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,TOTDIS,01/01/2013,37708
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,ALL,01/01/2013,68326
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,COMP,01/01/2013,31366
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,ACCALL,01/01/2013,14308
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,CIVWAC,01/01/2013,1044
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,ALL,01/01/2013,148109
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,SURV,01/01/2013,77557
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,ACCALL,01/01/2013,24019
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,TOTDIS,01/01/2013,17872
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,ALL,01/01/2013,108024
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,ALL,01/01/2013,72832
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD36,9,P_RSNU,CIVWAC,01/01/2013,4810
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,DISAB1,01/01/2013,25930
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,COMP,01/01/2013,18240
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,ALL,01/01/2013,104390
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,DISAB1,01/01/2013,6660
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,ACCALL,01/01/2013,7666
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVDAC,01/01/2013,3497
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF62,9,P_RSNU,ACCALL,01/01/2013,6264
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,WAR,01/01/2013,277
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,ACCALL,01/01/2013,15663
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,TOTDIS,01/01/2013,10695
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,ACCALL,01/01/2013,12713
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,SURV,01/01/2013,49281
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,SURV,01/01/2013,104414
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,CIVDIS,01/01/2013,19715
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,SURV,01/01/2013,18580
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,NOCONT,01/01/2013,3875
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC2,9,P_RSNU,DISAB1,01/01/2013,4161
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,CIVDAC,01/01/2013,5691
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,NOCONT,01/01/2013,9366
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,WAR,01/01/2013,2091
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,DISAB1,01/01/2013,9417
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC16,9,P_RSNU,OLSEN1,01/01/2013,141321
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,NOCONT,01/01/2013,34089
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC15,9,P_RSNU,SURV,01/01/2013,30290
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,OLSEN1,01/01/2013,366377
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,DISAB1,01/01/2013,14699
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,OLSEN1,01/01/2013,62870
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF64,9,P_RSNU,NOCONT,01/01/2013,3000
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,SURV,01/01/2013,22650
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF65,9,P_RSNU,SURV,01/01/2013,42012
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSPER,OLSEN1,01/01/2013,22.6
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVWAC,01/01/2013,5020
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE21,9,P_RSNU,DISAB1,01/01/2013,23035
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD4,9,P_RSNU,OLSEN1,01/01/2013,277849
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,TOTDIS,01/01/2013,47574
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,NOCONT,01/01/2013,13020
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD33,9,P_RSNU,TOTDIS,01/01/2013,7323
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF61,9,P_RSNU,ACCALL,01/01/2013,29193
IT1:46_812(1.2),A,TOTAL,TOTAL,ITC3,9,P_RSNU,NOCONT,01/01/2013,20900
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,COMP,01/01/2013,5029
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE31,9,P_RSNU,CIVWAC,01/01/2013,3219
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD,9,P_RSNU,CIVWAC,01/01/2014,62688
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD,9,P_RSPER,DISAB1,01/01/2014,1.73
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSPER,NOCONT,01/01/2014,1.41
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD,9,P_RSNU,CIVDIS,01/01/2014,395191
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,NOCONT,01/01/2014,0.53
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,CIVDIS,01/01/2014,72216
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE3,9,P_RSNU,CIVDAC,01/01/2014,8546
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,NOCONT,01/01/2014,5307
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,SURV,01/01/2014,63366
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSPER,COMP,01/01/2014,1.48
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD52,9,P_RSNU,ACCALL,01/01/2014,11132
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,DISAB1,01/01/2014,1.62
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD35,9,P_RSNU,ACCALL,01/01/2014,22971
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,CIVDAC,01/01/2014,1452
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,CIVDIS,01/01/2014,2.44
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSPER,DISAB1,01/01/2014,2.45
