_id,FREQ,PAESE_PARTNER,TIPO_DATO,TIME_PERIOD,OBS_VALUE
679ca8b05d4d212799f4fa3a,M,WORLD,TBV,1999-11-01,719
679ca8b05d4d212799f4fa3b,M,WORLD,TBV,1999-12-01,-10
679ca8b05d4d212799f4fa3c,M,WORLD,TBV,2000-01-01,-677
679ca8b05d4d212799f4fa3d,M,WORLD,TBV,2000-02-01,226
679ca8b05d4d212799f4fa3e,M,WORLD,TBV,2000-03-01,888
679ca8b05d4d212799f4fa3f,M,WORLD,TBV,2000-04-01,59
679ca8b05d4d212799f4fa40,M,WORLD,TBV,2000-05-01,-529
679ca8b05d4d212799f4fa41,M,WORLD,TBV,2000-06-01,61
679ca8b05d4d212799f4fa42,M,WORLD,TBV,2000-07-01,2920
679ca8b05d4d212799f4fa43,M,WORLD,TBV,2000-08-01,748
679ca8b05d4d212799f4fa44,M,WORLD,TBV,2000-09-01,-1157
679ca8b05d4d212799f4fa45,M,WORLD,TBV,2000-10-01,304
679ca8b05d4d212799f4fa46,M,WORLD,TBV,2000-11-01,-533
679ca8b05d4d212799f4fa47,M,WORLD,TBV,2000-12-01,-402
679ca8b05d4d212799f4fa48,M,WORLD,TBV,2001-01-01,-947
679ca8b05d4d212799f4fa49,M,WORLD,TBV,2001-02-01,217
679ca8b05d4d212799f4fa4a,M,WORLD,TBV,2001-03-01,742
679ca8b05d4d212799f4fa4b,M,WORLD,TBV,2001-04-01,160
679ca8b05d4d212799f4fa4c,M,WORLD,TBV,2001-05-01,188
679ca8b05d4d212799f4fa4d,M,WORLD,TBV,2001-06-01,594
679ca8b05d4d212799f4fa4e,M,WORLD,TBV,2001-07-01,2811
679ca8b05d4d212799f4fa4f,M,WORLD,TBV,2001-08-01,1253
679ca8b05d4d212799f4fa50,M,WORLD,TBV,2001-09-01,-444
679ca8b05d4d212799f4fa51,M,WORLD,TBV,2001-10-01,2327
679ca8b05d4d212799f4fa52,M,WORLD,TBV,2001-11-01,1389
679ca8b05d4d212799f4fa53,M,WORLD,TBV,2001-12-01,942
679ca8b05d4d212799f4fa54,M,WORLD,TBV,2002-01-01,-1022
679ca8b05d4d212799f4fa55,M,WORLD,TBV,2002-02-01,387
679ca8b05d4d212799f4fa56,M,WORLD,TBV,2002-03-01,1389
679ca8b05d4d212799f4fa57,M,WORLD,TBV,2002-04-01,-606
679ca8b05d4d212799f4fa58,M,WORLD,TBV,2002-05-01,1334
679ca8b05d4d212799f4fa59,M,WORLD,TBV,2002-06-01,854
679ca8b05d4d212799f4fa5a,M,WORLD,TBV,2002-07-01,3076
679ca8b05d4d212799f4fa5b,M,WORLD,TBV,2002-08-01,1242
679ca8b05d4d212799f4fa5c,M,WORLD,TBV,2002-09-01,254
679ca8b05d4d212799f4fa5d,M,WORLD,TBV,2002-10-01,1521
679ca8b05d4d212799f4fa5e,M,WORLD,TBV,2002-11-01,436
679ca8b05d4d212799f4fa5f,M,WORLD,TBV,2002-12-01,-1028
679ca8b05d4d212799f4fa60,M,WORLD,TBV,2003-01-01,-1800
679ca8b05d4d212799f4fa61,M,WORLD,TBV,2003-02-01,-167
679ca8b05d4d212799f4fa62,M,WORLD,TBV,2003-03-01,-367
679ca8b05d4d212799f4fa63,M,WORLD,TBV,2003-04-01,-669
679ca8b05d4d212799f4fa64,M,WORLD,TBV,2003-05-01,-412
679ca8b05d4d212799f4fa65,M,WORLD,TBV,2003-06-01,-116
679ca8b05d4d212799f4fa66,M,WORLD,TBV,2003-07-01,2873
679ca8b05d4d212799f4fa67,M,WORLD,TBV,2003-08-01,1289
679ca8b05d4d212799f4fa68,M,WORLD,TBV,2003-09-01,-529
679ca8b05d4d212799f4fa69,M,WORLD,TBV,2003-10-01,2744
679ca8b05d4d212799f4fa6a,M,WORLD,TBV,2003-11-01,430
679ca8b05d4d212799f4fa6b,M,WORLD,TBV,2003-12-01,-1659
679ca8b05d4d212799f4fa6c,M,WORLD,TBV,2004-01-01,-2609
679ca8b05d4d212799f4fa6d,M,WORLD,TBV,2004-02-01,-730
679ca8b05d4d212799f4fa6e,M,WORLD,TBV,2004-03-01,888
679ca8b05d4d212799f4fa6f,M,WORLD,TBV,2004-04-01,51
679ca8b05d4d212799f4fa70,M,WORLD,TBV,2004-05-01,213
679ca8b05d4d212799f4fa71,M,WORLD,TBV,2004-06-01,-553
679ca8b05d4d212799f4fa72,M,WORLD,TBV,2004-07-01,3090
679ca8b05d4d212799f4fa73,M,WORLD,TBV,2004-08-01,588
679ca8b05d4d212799f4fa74,M,WORLD,TBV,2004-09-01,-1137
679ca8b05d4d212799f4fa75,M,WORLD,TBV,2004-10-01,199
679ca8b05d4d212799f4fa76,M,WORLD,TBV,2004-11-01,-619
679ca8b05d4d212799f4fa77,M,WORLD,TBV,2004-12-01,-602
679ca8b05d4d212799f4fa78,M,WORLD,TBV,2005-01-01,-2110
679ca8b05d4d212799f4fa79,M,WORLD,TBV,2005-02-01,-1160
679ca8b05d4d212799f4fa7a,M,WORLD,TBV,2005-03-01,-878
679ca8b05d4d212799f4fa7b,M,WORLD,TBV,2005-04-01,-1331
679ca8b05d4d212799f4fa7c,M,WORLD,TBV,2005-05-01,19
679ca8b05d4d212799f4fa7d,M,WORLD,TBV,2005-06-01,-350
679ca8b05d4d212799f4fa7e,M,WORLD,TBV,2005-07-01,2765
679ca8b05d4d212799f4fa7f,M,WORLD,TBV,2005-08-01,-835
679ca8b05d4d212799f4fa80,M,WORLD,TBV,2005-09-01,-2239
679ca8b05d4d212799f4fa81,M,WORLD,TBV,2005-10-01,-267
679ca8b05d4d212799f4fa82,M,WORLD,TBV,2005-11-01,-1567
679ca8b05d4d212799f4fa83,M,WORLD,TBV,2005-12-01,-1416
679ca8b05d4d212799f4fa84,M,WORLD,TBV,2006-01-01,-3791
679ca8b05d4d212799f4fa85,M,WORLD,TBV,2006-02-01,-2927
